course_id,learner_id,viewed,explored,certified,grade,nevents,ndays_act,learner_rating
2,7411,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,7412,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
9,7413,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
4,7414,5,0,0,0.01,0.0,0.024390243902439,0.504878048780488
3,7415,5,0,0,0.0,0.01081233546446,0.048780487804878,0.511918564653868
3,7416,5,0,0,0.0,0.000940203083866,0.073170731707317,0.514822186958237
4,7417,5,5,5,0.79,1.33010530274539,2.02439024390244,3.67089910932957
4,7418,5,0,0,0.0,0.010154193305754,0.048780487804878,0.511786936222126
11,7419,5,0,0,0.0,0.007051523128996,0.024390243902439,0.506288353406287
3,7420,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
4,7421,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
9,7422,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
11,7423,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,7424,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
12,7425,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
5,7425,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
6,7425,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
3,7426,5,0,0,0.0,0.002538548326439,0.073170731707317,0.515141856006751
4,7426,0,0,0,0.0,0.00028206092516,0.073170731707317,0.014690558526495
9,7427,5,0,0,0.0,0.000940203083866,0.024390243902439,0.505066089397261
4,7428,5,0,0,0.0,0.004889056036104,0.024390243902439,0.505855859987709
8,7429,5,0,0,0.0,0.003008649868372,0.048780487804878,0.51035782753465
10,7429,5,0,0,0.02,0.089131252350508,0.658536585365854,0.649533567543272
3,7430,5,0,0,0.0,0.109439638962016,0.390243902439024,0.599936708280208
3,7430,5,0,0,0.0,0.097311019180143,0.487804878048781,0.617023179445785
7,7430,5,0,0,0.0,0.001128243700639,0.048780487804878,0.509981746301103
8,7431,5,0,0,0.0,0.019556224144415,0.048780487804878,0.513667342389859
9,7432,5,5,0,0.0,0.03356525009402,0.780487804878049,1.66281061099441
9,7433,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
4,7433,5,0,0,0.0,0.000658142158706,0.024390243902439,0.505009677212229
6,7434,5,5,0,0.18,0.089225272658894,0.317073170731707,1.58125968867812
10,7435,5,0,0,0.0,0.000658142158706,0.024390243902439,0.505009677212229
8,7436,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
11,7437,5,0,0,0.0,0.008649868371568,0.146341463414634,0.53099826635724
3,7438,5,0,0,0.0,0.014855208725085,0.097560975609756,0.522483236866968
6,7438,5,0,0,0.0,0.029710417450169,0.219512195121951,0.549844522514424
12,7439,0,0,0,0.0,0.00056412185032,0.048780487804878,0.00986892193104
11,7440,5,0,0,0.0,0.001974426476119,0.048780487804878,0.510150982856199
8,7441,0,0,0,0.0,0.0,0.0,0.0
3,7441,5,0,0,0.0,0.034787514103046,0.073170731707317,0.521591649162073
4,7442,5,0,0,0.01,0.053873636705528,0.121951219512195,0.535164971243545
12,7443,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
5,7443,5,0,0,0.0,0.015701391500564,0.073170731707317,0.517774424641576
3,7444,5,0,0,0.0,0.000940203083866,0.024390243902439,0.505066089397261
7,7445,0,0,0,0.0,0.000376081233546,0.073170731707317,0.014709362588173
2,7446,5,0,0,0.0,0.056130124106807,0.365853658536585,0.584396756528678
10,7447,5,0,0,0.0,0.003948852952238,0.048780487804878,0.510545868151423
10,7448,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
3,7449,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
6,7449,5,0,0,0.0,0.001222264009026,0.024390243902439,0.505122501582293
3,7450,5,0,0,0.0,0.002914629559985,0.048780487804878,0.510339023472973
4,7450,5,0,0,0.0,0.011846558856713,0.170731707317073,0.536515653234757
10,7451,5,0,0,0.0,0.001598345242572,0.024390243902439,0.505197717829002
0,7451,0,0,0,0.0,0.000658142158706,0.024390243902439,0.005009677212229
7,7452,5,0,0,0.0,0.002726588943212,0.024390243902439,0.50542336656913
8,7453,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7454,5,0,0,0.0,0.003102670176758,0.097560975609756,0.520132729157303
0,7455,0,0,0,0.0,0.000470101541933,0.097560975609756,0.019606215430338
9,7456,5,0,0,0.0,0.00611132004513,0.24390243902439,0.550002751813904
10,7457,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7458,5,0,0,0.0,0.026137645731478,0.048780487804878,0.514983626707271
0,7459,5,0,0,0.0,0.001410304625799,0.073170731707317,0.514916207266623
8,7460,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
7,7461,5,5,5,0.6,0.57408800300865,0.975609756097561,3.30993955182124
8,7462,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7463,5,0,0,0.0,0.001222264009026,0.024390243902439,0.505122501582293
8,7464,0,0,0,0.0,0.0,0.0,0.0
3,7464,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
4,7464,5,0,0,0.0,0.003572771718691,0.292682926829268,0.559251139709592
4,7465,5,0,0,0.0,0.01165851823994,0.024390243902439,0.507209752428476
11,7466,5,0,0,0.0,0.002162467092892,0.024390243902439,0.505310542199066
5,7467,5,0,0,0.01,0.008085746521249,0.024390243902439,0.506495198084737
4,7468,5,0,0,0.0,0.030180518992102,0.097560975609756,0.525548298920372
5,7469,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
8,7470,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,7470,5,0,0,0.0,0.000752162467093,0.048780487804878,0.509906530054394
3,7471,5,0,0,0.0,0.009872132380594,0.048780487804878,0.511730524037094
12,7472,5,0,0,0.0,0.003572771718691,0.097560975609756,0.520226749465689
0,7472,5,5,5,0.91,0.715212485896954,1.17073170731707,3.37718883864281
5,7473,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
4,7474,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
3,7475,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
3,7476,5,0,0,0.0,0.002632568634825,0.024390243902439,0.505404562507453
3,7477,0,0,0,0.0,0.001222264009026,0.024390243902439,0.005122501582293
2,7478,5,0,0,0.01,0.091763820985333,0.292682926829268,0.57688934956292
4,7479,5,0,0,0.01,0.002820609251598,0.048780487804878,0.510320219411295
4,7480,5,0,0,0.0,0.01776983828507,0.024390243902439,0.508432016437502
8,7481,5,0,0,0.1,0.070891312523505,0.560975609756098,0.626373384455921
2,7482,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
3,7482,5,0,0,0.0,0.013068822865739,0.073170731707317,0.517247910914611
4,7483,5,0,0,0.0,0.002256487401279,0.048780487804878,0.510207395041231
4,7484,5,0,0,0.0,0.003008649868372,0.024390243902439,0.505479778754162
8,7485,0,0,0,0.0,0.0,0.0,0.0
3,7486,5,0,0,0.0,0.007051523128996,0.073170731707317,0.516044450967263
10,7487,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,7488,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,7489,5,5,5,0.77,0.078412937194434,0.75609756097561,3.16690209963401
4,7490,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,7491,5,0,0,0.0,0.005923279428357,0.048780487804878,0.510940753446647
9,7492,5,0,0,0.0,0.001034223392253,0.024390243902439,0.505084893458938
4,7492,5,5,5,0.55,0.433997743512599,1.5609756097561,3.39899467065374
8,7493,0,0,0,0.0,0.0,0.0,0.0
4,7494,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
5,7495,5,0,0,0.02,0.060361037984205,0.365853658536585,0.585242939304158
3,7496,5,0,0,0.0,0.014667168108311,0.048780487804878,0.512689531182638
10,7497,5,0,0,0.0,0.001316284317413,0.048780487804878,0.510019354424458
11,7498,5,0,0,0.0,0.009119969913501,0.097560975609756,0.521336189104652
9,7499,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
10,7500,5,0,0,0.0,0.000752162467093,0.048780487804878,0.509906530054394
3,7501,0,0,0,0.0,9.40203083866115e-05,0.073170731707317,0.014652950403141
6,7501,5,0,0,0.0,0.012410680707033,0.170731707317073,0.536628477604821
10,7502,5,0,0,0.0,0.019650244452802,0.170731707317073,0.538076390353975
11,7503,5,0,0,0.0,0.003008649868372,0.048780487804878,0.51035782753465
12,7504,5,5,5,0.63,0.09157578036856,0.390243902439024,3.09636393656152
3,7505,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
2,7506,5,0,0,0.0,0.0,0.024390243902439,0.504878048780488
4,7507,5,0,0,0.0,0.001974426476119,0.024390243902439,0.505272934075712
4,7508,5,0,0,0.0,0.019932305377962,0.170731707317073,0.538132802539007
4,7509,5,0,0,0.2,0.084430236931177,0.121951219512195,0.541276291288675
0,7510,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
4,7510,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
4,7511,5,0,0,0.0,0.009590071455434,0.048780487804878,0.511674111852062
4,7512,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7513,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7513,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,7514,0,0,0,0.0,0.001692365550959,0.024390243902439,0.00521652189068
11,7515,5,0,0,0.0,0.002538548326439,0.024390243902439,0.505385758445776
4,7516,5,0,0,0.01,0.07907107935314,0.24390243902439,0.564594703675506
12,7517,5,5,5,0.89,0.079259119969914,0.24390243902439,3.06463231179886
12,7518,5,0,0,0.0,0.001034223392253,0.121951219512195,0.52459708858089
2,7519,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
3,7520,5,0,0,0.0,0.00526513726965,0.024390243902439,0.505931076234418
4,7520,5,0,0,0.0,0.002820609251598,0.073170731707317,0.515198268191783
3,7521,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
11,7522,5,0,0,0.0,0.000658142158706,0.024390243902439,0.505009677212229
4,7523,5,0,0,0.01,0.034035351635953,0.463414634146341,0.599489997156459
8,7524,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7524,5,0,0,0.0,0.000658142158706,0.024390243902439,0.505009677212229
10,7524,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
8,7525,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
8,7526,5,0,0,0.01,0.033659270402407,0.195121951219512,0.545756244324384
8,7527,0,0,0,0.0,0.0,0.0,0.0
3,7528,5,0,0,0.0,0.004230913877398,0.048780487804878,0.510602280336455
4,7528,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
6,7529,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
4,7530,5,0,0,0.0,0.01109439638962,0.073170731707317,0.516853025619387
3,7531,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
4,7531,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
4,7532,5,5,5,0.64,0.628337720947725,0.780487804878049,3.28176510516515
9,7533,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
3,7534,5,5,0,0.0,0.06825874388868,0.317073170731707,1.57706638292408
4,7535,5,0,0,0.0,0.001880406167732,0.097560975609756,0.519888276355498
8,7536,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
10,7537,5,0,0,0.0,0.003290710793531,0.073170731707317,0.51529228850017
4,7538,5,0,0,0.01,0.080951485520873,0.146341463414634,0.545458589787101
9,7539,5,0,0,0.0,0.00028206092516,0.048780487804878,0.509812509746008
2,7540,0,0,0,0.0,0.000470101541933,0.024390243902439,0.004972069088874
10,7541,5,0,0,0.0,0.006863482512223,0.024390243902439,0.506250745282932
3,7542,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
4,7542,5,0,0,0.0,0.00028206092516,0.048780487804878,0.509812509746008
3,7543,5,0,0,0.03,0.162937194433998,0.268292682926829,0.586245975472165
4,7543,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,7544,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7545,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
1,7546,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
4,7547,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
4,7548,5,0,0,0.0,0.005923279428357,0.048780487804878,0.510940753446647
0,7549,5,0,0,0.0,0.001692365550959,0.024390243902439,0.50521652189068
4,7550,5,0,0,0.0,0.030650620534035,0.268292682926829,0.559788660692173
12,7551,5,0,0,0.0,0.006487401278676,0.097560975609756,0.520809675377687
0,7551,5,5,5,0.91,0.752350507709665,1.48780487804878,3.44803107715169
5,7551,5,5,5,0.71,0.96502444528018,1.82926829268293,3.55885854759262
6,7551,5,0,0,0.0,0.014949229033471,0.146341463414634,0.532258138489621
4,7552,5,5,0,0.0,0.016547574276044,0.195121951219512,1.54233390509911
4,7552,5,0,0,0.0,0.003290710793531,0.048780487804878,0.510414239719682
11,7553,5,0,0,0.0,0.021624670928921,0.048780487804878,0.51408103174676
10,7554,5,5,0,0.0,0.034317412561113,0.073170731707317,1.52149762885369
0,7554,5,0,0,0.0,0.001316284317413,0.024390243902439,0.50514130564397
5,7555,5,0,0,0.0,0.001316284317413,0.048780487804878,0.510019354424458
6,7555,5,0,0,0.0,0.007051523128996,0.097560975609756,0.52092249974775
4,7556,5,0,0,0.01,0.068070703271907,0.170731707317073,0.547760482117796
10,7557,5,0,0,0.0,0.000658142158706,0.024390243902439,0.505009677212229
11,7558,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,7559,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,7560,5,0,0,0.0,0.005735238811583,0.195121951219512,0.540171438006219
3,7561,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
4,7562,5,0,0,0.0,0.009213990221888,0.097560975609756,0.521354993166329
4,7563,5,5,5,0.75,0.343362166227905,0.609756097560976,3.19062365275778
7,7564,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7565,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
10,7565,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
7,7565,5,0,0,0.0,0.005735238811583,0.24390243902439,0.549927535567195
10,7566,5,0,0,0.0,0.001504324934186,0.121951219512195,0.524691108889276
6,7567,5,0,0,0.0,0.002162467092892,0.048780487804878,0.510188590979554
4,7568,5,0,0,0.0,0.001034223392253,0.024390243902439,0.505084893458938
8,7569,5,0,0,0.0,0.001786385859346,0.097560975609756,0.51986947229382
10,7569,5,0,0,0.0,0.007333584054156,0.073170731707317,0.516100863152295
10,7570,5,0,0,0.0,0.003854832643851,0.048780487804878,0.510527064089746
4,7571,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,7572,5,0,0,0.0,0.003102670176758,0.170731707317073,0.534766875498766
2,7573,5,0,0,0.0,0.016265513350884,0.048780487804878,0.513009200231152
9,7574,5,0,0,0.0,0.00056412185032,0.024390243902439,0.504990873150552
4,7574,5,0,0,0.0,0.006017299736743,0.146341463414634,0.530471752630275
0,7575,5,0,0,0.02,0.044753666792027,0.073170731707317,0.523584879699869
0,7576,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
4,7577,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
0,7578,5,0,0,0.0,0.003196690485145,0.073170731707317,0.515273484438492
9,7579,5,0,0,0.0,0.00028206092516,0.024390243902439,0.50493446096552
3,7579,5,0,0,0.0,0.001786385859346,0.073170731707317,0.514991423513333
5,7580,5,0,0,0.0,0.037608123354645,0.146341463414634,0.536789917353856
3,7581,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,7582,5,0,0,0.04,0.006769462203836,0.024390243902439,0.506231941221255
3,7583,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
10,7584,5,0,0,0.0,0.01109439638962,0.073170731707317,0.516853025619387
8,7585,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
10,7585,5,5,5,0.91,0.099849567506582,0.317073170731707,3.08338454764766
9,7586,5,5,0,0.0,0.066190297104175,0.365853658536585,1.58640879112815
12,7587,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
8,7588,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
9,7589,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
11,7590,5,0,0,0.0,0.001222264009026,0.024390243902439,0.505122501582293
10,7591,5,0,0,0.0,0.008837908988341,0.146341463414634,0.531035874480595
10,7592,5,0,0,0.0,0.001128243700639,0.024390243902439,0.505103697520616
10,7593,5,5,5,0.97,0.063557728469349,0.731707317073171,3.1590530091085
12,7594,0,0,0,0.0,0.000376081233546,0.048780487804878,0.009831313807685
7,7594,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
5,7595,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
6,7596,5,0,0,0.0,0.050206844678451,0.195121951219512,0.549065759179592
4,7597,5,0,0,0.0,0.015043249341858,0.048780487804878,0.512764747429347
11,7598,5,5,5,0.91,0.941707408800301,1.95121951219512,3.57858538419908
11,7599,5,0,0,0.0,0.012598721323806,0.048780487804878,0.512275841825737
3,7600,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
4,7600,5,0,0,0.0,0.001034223392253,0.024390243902439,0.505084893458938
9,7601,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
4,7601,5,0,0,0.19,0.344678450545318,0.536585365853659,0.676252763279795
9,7602,5,5,5,1.0,0.008367807446408,0.463414634146341,3.09435648831855
4,7603,5,0,0,0.01,0.026701767581798,0.073170731707317,0.519974499857823
11,7604,5,0,0,0.02,0.12457690861226,0.536585365853659,0.632232454893184
12,7605,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,7605,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
11,7606,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
2,7606,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,7607,5,0,0,0.0,0.00028206092516,0.024390243902439,0.50493446096552
10,7608,5,0,0,0.0,0.003478751410305,0.024390243902439,0.505573799062549
8,7609,0,0,0,0.0,0.0,0.073170731707317,0.014634146341464
10,7609,5,0,0,0.0,0.000658142158706,0.048780487804878,0.509887725992717
12,7609,0,0,0,0.0,0.000470101541933,0.073170731707317,0.01472816664985
4,7610,5,0,0,0.0,0.00056412185032,0.097560975609756,0.519625019492015
6,7610,5,0,0,0.0,0.050864986837157,0.292682926829268,0.568709582733285
4,7611,5,5,0,0.32,0.331797668296352,0.902439024390244,1.74684733853732
11,7612,0,0,0,0.0,0.000376081233546,0.048780487804878,0.009831313807685
5,7613,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
7,7614,5,0,0,0.0,0.004512974802557,0.024390243902439,0.505780643740999
3,7615,5,0,0,0.06,0.18202331703648,0.536585365853659,0.643721736578028
4,7615,5,5,5,0.9,1.05218127115457,1.87804878048781,3.58604601032847
6,7615,5,0,0,0.02,0.166698006769462,0.292682926829268,0.591876186719746
6,7616,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7617,5,0,0,0.0,0.015419330575404,0.121951219512195,0.52747411001752
4,7618,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
4,7619,5,5,5,0.66,0.359533659270402,0.609756097560976,3.19385795136628
4,7620,5,5,0,0.01,0.217845054531779,0.341463414634146,1.61186169383319
4,7621,5,0,0,0.0,0.002820609251598,0.024390243902439,0.505442170630807
5,7622,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
4,7623,5,0,0,0.0,0.010436254230914,0.073170731707317,0.516721397187646
10,7624,5,0,0,0.0,0.003572771718691,0.048780487804878,0.510470651904714
4,7625,5,0,0,0.0,0.003478751410305,0.024390243902439,0.505573799062549
11,7626,5,0,0,0.0,0.002256487401279,0.024390243902439,0.505329346260744
9,7627,5,0,0,0.0,0.001692365550959,0.024390243902439,0.50521652189068
3,7628,5,0,0,0.0,0.001692365550959,0.048780487804878,0.510094570671167
4,7629,5,0,0,0.0,0.036197818728846,0.170731707317073,0.541385905209184
9,7630,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
3,7631,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
9,7632,5,5,0,0.0,0.006769462203836,0.24390243902439,1.55013438024565
3,7633,5,0,0,0.0,0.00582925911997,0.048780487804878,0.51092194938497
9,7634,5,5,5,1.0,0.076532531026702,1.02439024390244,3.22018455498583
6,7634,5,0,0,0.0,0.030650620534035,0.048780487804878,0.515886221667783
10,7635,5,0,0,0.0,0.003384731101918,0.024390243902439,0.505554995000871
10,7636,5,0,0,0.0,0.009966152688981,0.048780487804878,0.511749328098772
2,7637,5,0,0,0.0,0.007427604362542,0.024390243902439,0.506363569652996
3,7638,5,0,0,0.0,0.070609251598345,0.390243902439024,0.592170630807474
10,7639,5,0,0,0.0,0.006957502820609,0.073170731707317,0.516025646905585
7,7640,5,0,0,0.1,0.293907484016548,0.414634146341463,0.641708326071602
4,7641,5,0,0,0.0,0.004324934185784,0.121951219512195,0.525255230739596
2,7642,5,0,0,0.0,0.00056412185032,0.024390243902439,0.504990873150552
4,7643,5,0,0,0.0,0.010154193305754,0.146341463414634,0.531299131344078
9,7644,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
3,7644,5,0,0,0.0,0.00526513726965,0.121951219512195,0.525443271356369
4,7644,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7645,5,0,0,0.0,0.0,0.024390243902439,0.504878048780488
12,7646,5,0,0,0.0,0.001222264009026,0.048780487804878,0.510000550362781
4,7647,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
9,7648,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
9,7649,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7650,5,0,0,0.22,0.042215118465589,0.097560975609756,0.527955218815069
10,7651,0,0,0,0.0,0.001034223392253,0.048780487804878,0.009962942239426
12,7652,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7653,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,7654,5,5,5,1.0,0.217657013915006,0.487804878048781,3.14109237839276
8,7655,0,0,0,0.0,0.0,0.0,0.0
3,7656,5,0,0,0.06,0.294095524633321,0.878048780487805,0.734428861024225
10,7657,5,0,0,0.0,0.002256487401279,0.024390243902439,0.505329346260744
11,7658,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7659,5,0,0,0.0,0.006581421587063,0.121951219512195,0.525706528219852
6,7660,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7661,5,0,0,0.0,0.00028206092516,0.024390243902439,0.50493446096552
8,7662,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
12,7662,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
3,7662,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
5,7662,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
6,7662,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
0,7663,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
10,7664,5,0,0,0.0,0.066660398646108,0.682926829268293,0.64991744558288
11,7665,5,5,0,0.3,1.07389996239188,1.29268292682927,1.97331657784423
0,7666,0,0,0,0.0,9.40203083866115e-05,0.048780487804878,0.009774901622653
10,7667,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,7668,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,7669,0,0,0,0.0,0.000470101541933,0.048780487804878,0.009850117869362
4,7670,5,0,0,0.0,0.001410304625799,0.024390243902439,0.505160109705648
3,7671,5,0,0,0.0,0.051523128995863,0.170731707317073,0.544450967262587
8,7672,0,0,0,0.0,0.0,0.0,0.0
5,7673,5,5,5,0.62,0.816284317412561,1.58536585365854,3.48033003421422
8,7674,5,0,0,0.0,0.002914629559985,0.048780487804878,0.510339023472973
10,7674,5,5,5,0.8,0.110097781120722,0.341463414634146,3.09031223915097
0,7674,5,0,0,0.1,0.015983452425724,0.121951219512195,0.527586934387584
0,7675,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
9,7676,5,0,0,0.0,0.003102670176758,0.048780487804878,0.510376631596327
10,7676,5,0,0,0.0,0.015795411808951,0.121951219512195,0.527549326264229
4,7676,5,0,0,0.0,0.021530650620534,0.170731707317073,0.538452471587522
6,7676,5,0,0,0.0,0.008085746521249,0.048780487804878,0.511373246865225
4,7677,5,0,0,0.0,0.00526513726965,0.073170731707317,0.515687173795394
9,7678,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,7678,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
4,7679,5,0,0,0.01,0.060078977059045,0.195121951219512,0.551040185655711
11,7680,5,0,0,0.0,0.004042873260624,0.024390243902439,0.505686623432613
8,7681,5,0,0,0.0,0.036761940579165,0.634146341463415,0.634181656408516
6,7681,5,0,0,0.24,0.300206844678451,0.75609756097561,0.711260881130812
4,7682,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
10,7683,5,0,0,0.0,0.007145543437382,0.097560975609756,0.520941303809428
12,7683,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,7684,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
9,7685,5,0,0,0.0,0.000470101541933,0.073170731707317,0.51472816664985
10,7685,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
4,7685,5,0,0,0.0,0.004606995110944,0.097560975609756,0.52043359414414
10,7686,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
9,7687,5,0,0,0.0,0.000752162467093,0.048780487804878,0.509906530054394
3,7687,5,5,5,1.0,0.390372320421211,1.14634146341463,3.30734275676717
4,7687,5,0,0,0.27,0.180330951485521,0.414634146341463,0.618993019565397
6,7687,5,0,0,0.0,0.002538548326439,0.073170731707317,0.515141856006751
4,7688,5,0,0,0.0,0.00498307634449,0.024390243902439,0.505874664049386
0,7689,5,5,5,0.94,0.251692365550959,0.487804878048781,3.14789944871995
12,7690,5,0,0,0.0,0.001786385859346,0.048780487804878,0.510113374732845
3,7691,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
3,7692,5,5,0,0.28,0.041839037232042,0.121951219512195,1.53275805134885
4,7692,5,0,0,0.0,0.00554719819481,0.048780487804878,0.510865537199938
4,7693,5,0,0,0.01,0.041556976306882,0.073170731707317,0.52294554160284
9,7694,5,5,0,0.0,0.002444528018052,0.170731707317073,1.53463524706703
3,7694,0,0,0,0.0,0.000752162467093,0.097560975609756,0.01966262761537
